,date,high,low,open,close,volume,quoteVolume,weightedAverage
2868,1465660800,586.0,582.75000011,585.77906569,582.78000042,5764.50215253,9.88504638,583.15377904
2869,1465675200,597.0,581.13,585.18629138,597.0,64114.80525173,107.94789584,593.94214915
2870,1465689600,625.0000001,594.0,597.0,622.00001001,71236.14049086,117.07210856,608.48088726
2871,1465704000,627.0,613.00000063,622.00001001,618.0,45439.56625227,72.9781978,622.64577123
2872,1465718400,646.99999999,616.0,618.00000001,639.99,62001.81000773,97.972588,632.84854747
2873,1465732800,648.36801,635.8432,639.99,639.99999879,67985.93821077,106.18555749,640.25598035
2874,1465747200,648.0,633.69949501,637.041,646.0,87228.34213551,136.74261049,637.9016886
2875,1465761600,683.0,639.482,644.0,666.96500001,170684.26116767,259.73861387,657.13856952
2876,1465776000,674.94172458,653.57765611,666.96500001,666.16100001,43778.44524937,66.00733606,663.23605621
2877,1465790400,694.99,668.47712432,669.3199,680.2603882,61865.37667133,90.94512866,680.2494821
2878,1465804800,692.84343874,671.0,682.09999999,689.0,120251.70420575,176.08543214,682.91682477
2879,1465819200,700.64880369,670.01018095,689.0,675.00000031,227154.10402497,331.17636771,685.90070479
2880,1465833600,695.001,675.00000031,675.1504,682.87999999,135125.17362525,197.54226139,684.03172401
2881,1465848000,697.0,670.0,682.87999997,693.0,128701.15064204,187.83421125,685.18482221
2882,1465862400,698.9,680.00000001,691.99999999,687.6,38243.20003327,55.45069934,689.67930952
2883,1465876800,692.44499989,672.02,688.1,679.7377,130678.79114132,191.17679945,683.54942397
2884,1465891200,688.7,675.36600005,685.00000001,683.79,47331.18852674,69.41371614,681.87083416
2885,1465905600,683.79,585.0,678.0610012,628.00000001,339850.06488683,536.34747437,633.63785815
2886,1465920000,679.0,585.0,628.00000001,673.0,299450.94928417,477.62870006,626.95342479
2887,1465934400,680.0,668.00000678,673.0,674.0,157910.6757272,233.5257831,676.20231749
2888,1465948800,680.0,668.1,672.54241495,672.88,34262.38297109,50.82993305,674.0591796
2889,1465963200,680.00000001,668.0,672.88,668.0,72147.8486486,107.26593753,672.60726293
2890,1465977600,678.69999986,662.33,668.0,678.69999985,74686.04007282,111.89795836,667.44774585
2891,1465992000,689.00000001,674.63780005,678.69999986,688.0,78033.90987197,114.43067372,681.93175252
2892,1466006400,697.546,684.020001,684.020001,687.4659,66388.36933645,95.91455311,692.16158741
2893,1466020800,691.999,685.65,687.77878813,691.999,49628.7147126,72.05371017,688.77389652
2894,1466035200,728.69999989,690.50989865,691.999,723.30000001,257365.0800018,362.34723348,710.27196076
2895,1466049600,740.0,702.338,725.0,737.99,161969.54574393,222.13867554,729.13708227
2896,1466064000,752.0,730.1001,737.98999899,733.0,132276.72236201,178.95920827,739.14454383
2897,1466078400,744.99900001,730.638,736.3,738.00000104,51770.93063683,70.28933415,736.54034801
2898,1466092800,774.767,738.0,742.99,766.7,301692.64874047,398.49758476,757.07522524
2899,1466107200,769.5,751.0,765.0,764.0,159019.92591448,208.62263538,762.23716388
2900,1466121600,769.0,758.12,764.0,767.29999989,104182.01480099,136.23872666,764.70191226
2901,1466136000,769.0,703.91887172,767.29999989,743.0,520086.77841568,713.74127189,728.67690141
2902,1466150400,769.0,687.01,741.514,745.0,1032631.48014661,1400.61500663,737.2700387
2903,1466164800,769.0,736.25,744.999,754.9998,400099.07249265,530.13853948,754.70663363
2904,1466179200,770.99999999,746.7,754.9998,757.7240011,126948.79560908,167.1184394,759.63368294
2905,1466193600,768.27912411,730.2,757.0,747.0,188302.57717764,251.15737137,749.73940103
2906,1466208000,751.11920135,721.0,747.00000001,735.0,82515.49615832,112.88959168,730.93980525
2907,1466222400,754.51000001,729.5,735.98949996,741.4224,109177.41614339,147.13169167,742.03874708
2908,1466236800,759.999,739.42000112,739.42000112,752.90000001,113761.4593863,150.93506974,753.71124538
2909,1466251200,759.74,705.0,757.89999999,747.99999999,533011.61682323,722.47205419,737.76087771
2910,1466265600,788.899999,737.3,747.99999999,772.0,382034.79813638,496.48388227,769.4807662
2911,1466280000,782.136355,711.0,772.00000001,757.89000001,298180.49431887,396.20660388,752.58840059
2912,1466294400,775.0,741.019,757.89000001,755.99999999,175872.87428341,232.44028345,756.6368087
2913,1466308800,773.1,742.58,755.99999998,751.5200001,115036.38704444,151.87892869,757.42163864
2914,1466323200,768.2387,749.0,751.52000018,756.0,97575.67274434,128.87455216,757.13685214
2915,1466337600,768.1392,751.0,756.0,767.0,68013.43871951,89.42997485,760.52172477
2916,1466352000,769.0,758.00000001,767.0,758.40000003,112239.44699306,146.56365599,765.80681776
2917,1466366400,766.0,757.0,758.40000003,763.419,53872.02986804,70.83172459,760.56357768
2918,1466380800,764.0,748.0002,763.41899999,761.9999,47731.06675731,63.18002439,755.47718156
2919,1466395200,767.0,757.0000024,757.0000024,765.0,151568.09470904,198.68448665,762.85822443
2920,1466409600,765.0,744.34062856,765.0,746.0,105929.56786317,140.22230968,755.44018712
2921,1466424000,753.0,720.26,748.0,733.0,314826.18983615,429.80547377,732.48529637
2922,1466438400,739.92799481,720.26,732.98999481,730.0,262370.61521698,359.85118124,729.1086674
2923,1466452800,740.8475,720.1,733.3369948,728.99999999,82801.47908918,113.44304894,729.89469044
2924,1466467200,727.37099934,639.88626116,723.0,669.00000002,581669.40924682,849.02388043,685.10370868
2925,1466481600,715.0,666.6,669.00000002,703.00000001,262703.44080212,375.65122749,699.32805106
2926,1466496000,710.0,661.12,708.87999481,662.0100052,253029.59151974,367.126769,689.21585916
2927,1466510400,698.1,640.0,662.01000523,665.0,596284.2910814,896.67932269,664.99168207
2928,1466524800,691.0,639.7,665.0,657.68849206,325216.34837639,495.43104425,656.4311061
2929,1466539200,674.99999999,651.0,655.01100008,668.50015,215170.76155689,325.40904445,661.23165666
2930,1466553600,700.68280717,661.20000663,667.909,666.0,278404.93766579,406.67526274,684.58783499
2931,1466568000,682.45991849,654.0,666.0,677.0,249234.78530878,374.53986226,665.44261485
2932,1466582400,686.74050737,665.0,677.0,667.20000001,185108.46367401,274.10069745,675.3301447
2933,1466596800,676.99999699,650.0,667.20000001,650.0,177216.36552129,266.33913701,665.37861281
2934,1466611200,655.99,615.05,650.12333321,622.4460052,472626.21040036,746.87080479,632.80852239
2935,1466625600,630.0,580.0,627.12499479,592.296,395636.34282278,657.39175286,601.82735956
2936,1466640000,610.85999479,562.0,592.296,596.08000001,524748.99740491,894.99518202,586.3148852
2937,1466654400,609.9899948,570.0,596.08000001,598.0,293553.71609437,495.74951303,592.14120917
2938,1466668800,605.99,581.91047613,598.0,601.0,191650.73840721,320.78212344,597.44831274
2939,1466683200,601.0,561.0,601.0,561.01,214105.56805219,369.91397533,578.79826751
2940,1466697600,649.0,555.1,562.0,610.0,438810.41305022,724.48460284,605.68632008
2941,1466712000,637.900519,604.0,606.41800519,634.67,164798.2115888,264.32569599,623.46648127
2942,1466726400,677.87,630.50000012,634.67,663.0,434472.54668039,660.74002419,657.55445526
2943,1466740800,687.48000001,645.33,666.0,674.0,623786.00362716,929.06182943,671.41495201
2944,1466755200,674.459995,648.49736304,674.0,662.0,215321.11254861,325.17859738,662.16262165
2945,1466769600,670.6666,638.22181759,660.010002,639.0,186045.93930826,284.02140806,655.0419582
2946,1466784000,666.0,638.0,639.0,662.669,82785.39784262,126.61472095,653.83706745
2947,1466798400,666.87,652.10843639,662.669,660.0,54081.18424044,81.78435618,661.26563522
2948,1466812800,710.00000001,649.9900001,665.0,692.0,368850.22233437,537.97607595,685.62569754
2949,1466827200,694.99,674.1,694.99,686.666666,87945.70890857,129.01060807,681.69362368
2950,1466841600,690.77,678.00600101,686.5,683.0,58843.25832608,86.16114048,682.94428321
2951,1466856000,688.0,678.007,682.79999999,684.15999481,87856.57505842,128.58356403,683.26442591
2952,1466870400,685.88999481,640.02000001,684.0799948,650.51600523,290825.85885596,443.66924581,655.50150613
2953,1466884800,673.30389182,651.00000001,651.00000001,663.45016787,59195.19191844,89.0092894,665.04510166
2954,1466899200,671.86199999,655.788,668.693,657.00000669,36369.37259244,54.69503122,664.94838344
2955,1466913600,659.78311079,645.0,657.00000669,657.9056625,68431.90198375,104.54578948,654.56392193
2956,1466928000,658.0,647.91,657.67503023,653.89999999,37405.05274102,57.28689474,652.94257806
2957,1466942400,654.6400001,617.50000001,653.89999999,625.01400004,245732.25836501,389.70416091,630.56103324
2958,1466956800,642.99,616.3810001,625.01400004,631.63599996,92924.08922466,147.55335038,629.76604045
2959,1466971200,637.49,627.07900008,628.0,630.0,32995.70325725,52.02874939,634.18213284
2960,1466985600,650.0,621.01,630.0,643.5,75450.70407526,119.12994992,633.34790391
2961,1467000000,650.666666,639.62200006,643.49999998,650.666666,38397.0964714,59.26272976,647.91305812
2962,1467014400,650.666666,632.67222685,649.0,637.24456374,67371.1765682,104.73757229,643.23790493
2963,1467028800,644.66665999,631.0,637.24456374,635.99999888,61466.0553434,96.84852154,634.66178281
2964,1467043200,647.5,633.9499,635.99999888,645.70600002,38250.75462391,59.60697071,641.71613098
2965,1467057600,656.66666666,641.30000004,645.70600008,656.66666666,79828.82398348,123.11498486,648.40867319
2966,1467072000,661.19993856,649.49,656.66666666,655.00000001,52552.88637238,80.23918218,654.95291632
2967,1467086400,656.13,645.0,655.00000001,648.0,48300.47390933,74.51060827,648.23620462
2968,1467100800,651.779,646.00000001,648.0,648.5700052,23505.9420433,36.1379965,650.44950799
2969,1467115200,651.499999,638.0,648.55000519,644.3499948,115826.34397313,179.94533428,643.67517188
2970,1467129600,652.0,640.63300022,645.39999933,648.19999999,186482.02969147,288.98418384,645.30185428
2971,1467144000,656.299988,640.68490483,648.19999999,649.48524687,55464.33423528,85.57381771,648.14607691
2972,1467158400,648.62251249,616.6,648.43799993,630.43000008,126969.6809493,201.85201166,629.02360945
2973,1467172800,634.5299295,624.0,633.46799479,633.0,59492.7153973,94.553866,629.1938967
2974,1467187200,638.39799999,625.0,633.0,632.56000001,66633.07113427,105.31608484,632.69605241
2975,1467201600,638.14999999,630.0,632.56000001,631.0,47403.47528838,74.82405781,633.53253854
2976,1467216000,646.0,631.02000523,631.02000523,640.98999494,57210.65880091,89.13444236,641.8468247
2977,1467230400,644.0,637.3485,642.9999999,637.5,44255.01907039,69.01148788,641.27032223
2978,1467244800,642.1,633.00000001,637.34850013,633.00000001,24443.43158348,38.3016956,638.18144864
2979,1467259200,643.98999999,633.10000005,633.9,638.5,13716.52942433,21.47294883,638.78182418
2980,1467273600,657.96299999,636.0,640.1,656.99999987,74951.397049,115.36705884,649.67762724
2981,1467288000,683.0,645.0,652.50000002,669.72199999,252823.64839578,378.05889762,668.74143152
2982,1467302400,683.22,662.3914001,667.001,667.50000012,118786.51780674,176.60066114,672.62782052
2983,1467316800,675.50521606,665.00001,667.50000016,675.50000002,91246.27873027,136.13169163,670.27947451
2984,1467331200,687.72019637,667.0,671.0,682.86690014,89398.47303347,132.50276407,674.69138218
2985,1467345600,690.32099999,666.7459996,684.86690013,676.3817375,129816.25919186,192.03326735,676.00921956
2986,1467360000,684.89999,674.00000001,677.67997488,678.0,51100.96052004,75.00394884,681.31026846
2987,1467374400,684.89999,670.41600519,678.0,675.15863161,66893.0036386,98.90416807,676.34160363
2988,1467388800,683.0,670.22365805,673.7852928,677.0,54117.29399829,79.98558052,676.58812559
2989,1467403200,681.37999902,672.863,675.0,677.0,93337.11170956,137.41144633,679.25281483
2990,1467417600,682.93999998,674.0,674.89989999,678.5,14826.44066618,21.86377276,678.12819081
2991,1467432000,682.99,675.00000001,676.00000005,678.49999995,7270.55906184,10.69672368,679.69962386
2992,1467446400,695.14600001,675.5,678.49999995,690.345,48686.83121976,70.77394995,687.92021999
2993,1467460800,698.0,685.45,690.345,692.0,79274.07668698,114.57106597,691.92056489
2994,1467475200,698.20999999,691.5,692.0,696.0,68797.72590334,98.86064358,695.90610997
2995,1467489600,707.06764424,689.32619623,696.0,705.0,99924.40563068,142.86146683,699.4496686
2996,1467504000,706.99,680.99989999,705.0,692.28681,99842.11227858,143.99472263,693.37341296
2997,1467518400,694.60299999,675.10001,689.0,682.99999999,86080.41036199,125.30198319,686.98362284
2998,1467532800,684.40099991,660.61180686,682.99999999,681.0,54102.36983123,80.55794771,671.59568198
2999,1467547200,681.008,650.1,681.008,658.00000001,159687.02087742,242.57417221,658.30182753
3000,1467561600,668.079896,641.51,659.320024,666.5,135299.56682619,205.78226295,657.48896375
3001,1467576000,666.504,655.51741322,666.504,657.28399283,28619.42336023,43.41172933,659.25554687
3002,1467590400,672.0,646.111111,661.00437,670.99999999,89338.17302731,135.42841787,659.67080198
3003,1467604800,675.73376999,665.55,670.0,674.9989999,48087.25252299,71.59161591,671.68832427
3004,1467619200,675.0,635.0,674.999,666.0300002,302221.3779822,461.06712887,655.48237785
3005,1467633600,681.98999479,663.98507463,667.2798,673.01000536,97560.12477266,145.15890329,672.09191142
3006,1467648000,674.99999999,660.691,673.01000536,671.21211113,118484.70919549,178.07275899,665.37245712
3007,1467662400,681.99999999,666.89200002,671.21211113,677.30000001,35112.75205456,51.91145874,676.39694408
3008,1467676800,681.99999999,675.23300012,681.79999999,676.006,19214.88887284,28.31140895,678.69772595
3009,1467691200,679.89999999,671.00000001,676.10000001,677.69999999,13702.367464,20.32071598,674.30534817
3010,1467705600,677.9,660.0,677.49999999,671.5,137642.56055685,205.99003582,668.2000904
3011,1467720000,677.9,661.0,673.0,664.37500001,123030.24658827,183.74211584,669.58109209
3012,1467734400,674.74,663.33,666.06999948,670.0,45360.05167939,67.96046919,667.44759446
3013,1467748800,675.99,665.0,670.0,669.41998679,39658.12085335,59.07838815,671.27966918
3014,1467763200,680.63300012,665.00300536,665.00300536,673.63000001,46389.85834429,68.85646649,673.71825347
3015,1467777600,679.35007,667.0,673.62900004,672.97,59684.2991105,89.11814317,669.72108021
3016,1467792000,676.24528852,667.0,672.97,671.80999481,49271.23024674,73.36487701,671.59153337
3017,1467806400,676.0,667.5,672.0,675.001,21097.81675583,31.40653977,671.76508174
3018,1467820800,675.0,670.13000003,672.51000009,672.20000051,11208.88130303,16.6548949,673.00822793
3019,1467835200,679.0,669.0,674.9,677.0,36765.48000903,54.58187651,673.58402385
3020,1467849600,680.6,673.0,676.07599998,673.0,14532.97995688,21.46602702,677.02234527
3021,1467864000,673.0,625.43999947,673.0,639.0,349690.93687725,546.22385161,640.19712036
3022,1467878400,647.0,632.70000015,638.0,646.99999999,99412.40490156,155.3743612,639.82502733
3023,1467892800,646.99999999,633.62000001,646.99999999,635.0,80275.94177352,125.9761963,637.23103357
3024,1467907200,637.7,608.00000002,634.001,617.61000519,264597.44655241,426.77830574,619.98804295
3025,1467921600,638.6,594.0,618.88888,638.6,260404.08765116,421.35017856,618.02296735
3026,1467936000,646.86731191,637.0,638.601,642.19999364,42527.47968678,66.2475472,641.94798878
3027,1467950400,645.0,634.2,639.0010064,642.98,36457.51328176,57.03199478,639.24667938
3028,1467964800,644.99999971,637.00000005,642.00200001,643.99999481,42627.1295941,66.40912968,641.88658697
3029,1467979200,661.42,642.0,644.43399484,650.0,251831.63331277,385.0183313,654.0769954
3030,1467993600,657.99998888,649.93,650.0,655.0,37601.90648284,57.4672358,654.31903865
3031,1468008000,667.00000001,655.0,656.502,667.00000001,127592.88658575,192.64017275,662.33789538
3032,1468022400,669.65,652.51000645,665.001,654.10000002,78212.21500295,118.21885191,661.58834855
3033,1468036800,661.0,650.93,654.22100001,658.58366177,39157.57811581,59.7310721,655.56462891
3034,1468051200,658.58365846,640.5555549,658.58365822,650.99999999,122362.27880392,189.20221667,646.72751174
3035,1468065600,664.51150945,642.54400001,650.99999999,659.15,75340.58104783,114.52221741,657.86868916
3036,1468080000,660.49,623.0,658.0,639.40000001,222959.24672044,349.8956022,637.21648777
3037,1468094400,657.99,638.4481592,639.40000001,651.99999989,55427.57654121,85.4231033,648.85931791
3038,1468108800,651.99999991,644.0,651.99999991,646.25000001,27758.93687887,42.94109096,646.44228309
3039,1468123200,650.39820002,642.1,649.99999999,647.4799981,19584.10391097,30.30432542,646.24780916
3040,1468137600,651.9,641.79104493,647.47999811,648.44,23753.73476803,36.67104336,647.75181155
3041,1468152000,649.49999999,638.0,648.43999999,644.0,31329.65890226,48.69959723,643.32480521
3042,1468166400,650.99999999,639.2954136,642.02956325,646.34000001,58242.77578554,89.98910426,647.2203081
3043,1468180800,652.0,645.53100057,649.40768,648.53100024,8984.11004912,13.84582353,648.86787193
3044,1468195200,664.48,645.55326679,650.0,659.81198999,96010.98295511,145.39428541,660.34908238
3045,1468209600,659.58059978,646.86877395,654.10001,650.49999996,83860.84849656,128.42636995,652.98776668
3046,1468224000,650.97999999,645.56300519,650.0,646.2,10280.77709968,15.84309498,648.91216726
3047,1468238400,652.98999481,645.0131,646.2,652.48999999,39606.12234921,60.90572874,650.28566554
3048,1468252800,654.46849998,647.31001,647.31001,648.02,112495.22524096,172.46334754,652.28482947
3049,1468267200,653.99999562,648.02,648.02,648.02000649,24197.64001571,37.16611065,651.06731892
3050,1468281600,652.99999999,645.0,648.02000649,649.00000751,16902.26741231,26.05788078,648.64320913
3051,1468296000,650.99999999,645.00000002,649.00000751,646.000022,11423.29546303,17.62992882,647.9490405
3052,1468310400,658.87860359,647.00002201,649.69999962,655.30999479,39725.39416953,60.70613311,654.38847995
3053,1468324800,666.14,651.13,655.3099948,662.32999484,95322.63217918,144.53158268,659.52804509
3054,1468339200,677.8,660.15100527,660.15100527,669.0000158,94620.94863814,140.66783447,672.65518797
3055,1468353600,678.0,666.25000002,672.99999998,666.66666666,63276.9057918,93.93373466,673.63345044
3056,1468368000,670.0,658.91227278,666.66666702,663.73817894,48897.67129011,73.6004032,664.36689425
3057,1468382400,666.282,662.9999893,664.0,665.20100001,46128.28836469,69.39708205,664.7006906
3058,1468396800,672.06099999,665.21100521,665.867,667.0,10774.90577929,16.11447216,668.64776409
3059,1468411200,671.50600823,657.46999999,667.0,660.48999482,48211.60420307,72.65991999,663.5240475
3060,1468425600,666.36999999,662.0,663.93367486,663.0,12079.58036613,18.19210281,664.00132476
3061,1468440000,665.97200004,654.0,663.88799959,657.24999998,41653.39389522,63.09066525,660.21484684
3062,1468454400,661.5239999,651.0,655.24999998,656.38899425,23002.94050616,35.14362585,654.54090037
3063,1468468800,661.0121901,652.0,658.38898979,658.39999431,37574.06763575,57.25920576,656.21007376
3064,1468483200,661.948,653.68,655.11,661.948,33846.56396948,51.50332342,657.17242542
3065,1468497600,665.05573267,658.53300543,661.948,662.0,16207.13167867,24.46345414,662.50381429
3066,1468512000,669.9,661.0,662.0,664.48999986,58471.45061314,87.70699844,666.6680157
3067,1468526400,663.99999999,657.1,663.99999999,659.50978497,49188.30314402,74.49362984,660.30213925
3068,1468540800,666.69999999,658.0,659.51,664.2,27261.87607694,41.16470371,662.26338634
3069,1468555200,667.99999999,661.10000015,665.5,661.10000015,21408.71224465,32.28037926,663.21129848
3070,1468569600,666.66599999,661.10000015,661.10000015,665.12999999,16474.0865694,24.78604,664.6518189
3071,1468584000,666.8117,662.70000519,665.12999999,666.0,19630.78663602,29.5067494,665.29817872
3072,1468598400,667.59999999,663.24499997,666.0,663.24499997,16518.86635758,24.7949846,666.21805272
3073,1468612800,677.98,663.9,665.5,665.96077199,97504.06554503,144.97080963,672.57722981
3074,1468627200,672.8,663.4,668.39999987,666.8899542,21899.16470977,32.79943581,667.66894518
3075,1468641600,669.88991448,664.1,666.8899542,667.0,15888.35009705,23.84280772,666.3791565
3076,1468656000,669.19999999,666.0,667.99999999,668.87999987,6317.16136669,9.45244444,668.309812
3077,1468670400,669.1112,659.95,669.11119999,664.52999967,19397.69238211,29.29094886,662.24185753
3078,1468684800,670.0,662.1,665.00849999,666.75898485,76547.28176234,114.54838357,668.25283235
3079,1468699200,667.575265,662.5121901,665.75336819,667.47426499,8133.23415475,12.20072023,666.61918324
3080,1468713600,669.29999999,664.94999999,666.57426402,668.99999998,7679.5178198,11.51477565,666.92726399
3081,1468728000,670.0,664.00000051,668.99999996,668.0,8942.5905409,13.37294441,668.70767324
3082,1468742400,670.0,667.6,668.0,670.0,2416.67348398,3.61127387,669.20249501
3083,1468756800,674.02000001,667.61100061,667.61100062,673.59999976,13830.14698595,20.58031459,672.00853152
3084,1468771200,690.0,668.50000772,668.50000772,681.00000005,100092.51131961,146.49404645,683.25309966
3085,1468785600,686.29,677.60000002,682.0,685.0,29653.13457292,43.52398199,681.30564385
3086,1468800000,686.60668206,682.0,685.0,682.00000011,12125.88689098,17.74365827,683.39272017
3087,1468814400,686.60668205,680.0,685.44,686.59699481,41751.68214707,60.94409455,685.08167124
3088,1468828800,686.68699479,680.70100002,686.59699481,682.00000082,110072.07587199,160.77702406,684.62565789
3089,1468843200,685.69999999,679.0,685.00100001,685.0,79772.08835477,116.99924549,681.81711788
3090,1468857600,685.48333485,668.325,685.0,672.97999481,104803.08002095,155.65471547,673.30488321
3091,1468872000,678.32963301,671.13,673.07899481,676.953,27287.03404005,40.41280861,675.2075636
3092,1468886400,677.79999999,673.71000519,676.953,677.69999998,13272.14598809,19.62925954,676.14093955
3093,1468900800,677.7,674.0,674.4800052,676.99999999,19703.16436407,29.17584045,675.32465424
3094,1468915200,677.64998923,669.92000519,676.99999997,673.99999999,30400.92258951,45.19641908,672.64007211
3095,1468929600,677.0,671.13,673.99999999,674.79999999,18209.14522413,27.02179308,673.86887207
3096,1468944000,672.89999999,668.0,672.01000011,672.69999999,63396.70582439,94.55188371,670.49648655
3097,1468958400,677.90999481,667.90000001,672.69999999,676.49999989,95143.89256597,141.33884126,673.16168519
3098,1468972800,677.41999477,672.2,676.33999481,672.3,2222.38648347,3.29302758,674.87636513
3099,1468987200,676.0,671.07000001,672.30000001,674.58999481,26215.9370667,38.86330132,674.5679388
3100,1469001600,675.0,670.0,674.00999481,670.0000001,12271.68468943,18.27789563,671.39483329
3101,1469016000,674.4,663.0,673.01999464,667.10199481,75719.30110413,113.17831873,669.02655874
3102,1469030400,669.998,661.55500001,668.99999972,661.55500001,38933.61120689,58.54378411,665.03407319
3103,1469044800,669.37359999,662.30000524,665.17999483,667.23788745,23098.90017811,34.63416524,666.93971164
3104,1469059200,669.00298217,660.0,666.1200052,663.98299393,16806.36602321,25.33615474,663.3353086
3105,1469073600,666.32999977,659.86262502,663.98299393,665.0,15121.60953673,22.83487782,662.21547826
3106,1469088000,667.84,662.0222,665.0,666.83399481,21810.80030425,32.78539573,665.25963218
3107,1469102400,668.99,663.1,666.83399481,665.13,36838.66076512,55.29611357,666.20705121
3108,1469116800,668.999,663.56396218,665.13,666.89999999,10941.11059607,16.422285,666.23558147
3109,1469131200,667.73999484,663.10000005,665.00100002,663.98300519,15864.17140135,23.85347821,665.06742797
3110,1469145600,670.0,663.1,664.01000519,665.01000519,25788.55349699,38.7097511,666.20303061
3111,1469160000,669.40499636,664.55274086,665.65100519,664.55274086,8597.25825828,12.90921415,665.97843667
3112,1469174400,666.12909387,659.32,664.55274086,664.59999871,38888.70151118,58.6061948,663.55957154
3113,1469188800,664.59999837,650.0,664.59999779,655.76299477,111911.53914156,170.59669085,656.00064446
3114,1469203200,658.82,651.00000431,651.0000073,658.0,49042.92663083,75.04808038,653.48675652
3115,1469217600,659.9599948,641.30499564,657.43790719,646.75499481,142121.83561215,219.31226058,648.03415566
3116,1469232000,655.2,644.1210053,647.595,650.46100519,33512.44624777,51.51056252,650.59367648
3117,1469246400,653.71599481,646.0,650.64100519,646.01000519,31311.33187426,48.26599086,648.72452251
3118,1469260800,658.21735,649.81202738,649.81202738,656.8799948,9927.11296323,15.1543413,655.06726862
3119,1469275200,658.0,651.14003,656.87999479,656.2,39329.93682834,59.97068348,655.81938617
3120,1469289600,656.94999999,649.31768485,655.00100001,653.98999999,46296.6832054,70.7367198,654.49293289
3121,1469304000,656.66272705,650.20000036,652.17001002,656.6399948,20924.86973628,31.97850311,654.34175152
3122,1469318400,659.17999982,652.7941762,654.0,654.591394,35059.13593014,53.47007159,655.67774434
3123,1469332800,665.08727628,651.0,655.19591736,655.0,150279.49275489,228.68427114,657.1483557
3124,1469347200,658.55999472,654.0,657.01,658.5,64268.50482622,97.90217099,656.45638065
3125,1469361600,663.0,654.07,658.5,661.3,81756.3788961,124.24086242,658.04741937
3126,1469376000,667.09096814,659.0,661.3,664.99999999,58529.58864432,88.18194607,663.73664058
3127,1469390400,665.99999999,662.06072672,662.1,664.49999833,12404.35957805,18.6746033,664.23684502
3128,1469404800,664.99999999,657.20300024,664.99999999,660.0,23505.45005309,35.63102772,659.69048767
3129,1469419200,662.01,652.0,660.0,654.00001,59974.19549977,91.25714656,657.19998663
3130,1469433600,658.27499999,652.0,655.12738488,652.12001521,54948.88125985,83.61911593,657.13300898
3131,1469448000,658.85999482,652.0,653.79999999,653.55000035,9676.91719201,14.80191143,653.7613225
3132,1469462400,659.99889998,652.24742029,653.5600106,655.97999481,18923.69266625,28.8350746,656.2734076
3133,1469476800,657.2,650.37997536,656.0,653.0,11517.37321345,17.62645954,653.41387402
3134,1469491200,656.99999999,650.0101,653.0,655.2890052,20904.8057951,32.06586122,651.93339582
3135,1469505600,655.9899948,639.51,655.8800048,646.25999482,86222.58770331,133.85605289,644.14410735
3136,1469520000,653.43260241,643.0,645.26000482,649.0,55427.85608022,85.32294649,649.62426123
3137,1469534400,660.13099998,642.13,652.32699481,654.56000502,370735.63414599,566.99171877,653.86428385
3138,1469548800,662.01070364,653.13001002,654.56000502,657.13001,54488.98766953,82.78534457,658.19606057
3139,1469563200,659.27999473,646.68165565,659.27999473,655.08851717,73037.46138486,111.45847835,655.28852058
3140,1469577600,657.26099997,642.0,651.66600519,647.68,46865.78621496,72.41795264,647.15701709
3141,1469592000,656.099,643.98507462,650.0,655.34678943,33463.02999565,51.48406542,649.96867909
3142,1469606400,655.34678943,650.0,652.60059994,650.2200152,90610.79490712,138.98098939,651.96538968
3143,1469620800,659.27999474,650.8900052,653.601,654.8760052,33825.05285392,51.62406796,655.21866428
3144,1469635200,661.000009,653.83373423,657.8765642,653.83373461,19243.6535601,29.19970303,659.03593404
3145,1469649600,659.7,656.10000002,658.818,657.99999999,10892.06045717,16.5353504,658.7136162
3146,1469664000,659.0,655.0,656.30001,658.94999481,10448.41226144,15.88557623,657.72950947
3147,1469678400,659.5,654.00000013,655.2010152,656.34100519,34393.59414774,52.23534718,658.43525513
3148,1469692800,659.778,655.0,657.44,659.778,30450.34168474,46.26673202,658.14766583
3149,1469707200,662.0,650.0,659.778,656.86400523,113504.82318011,173.33304007,654.83662626
3150,1469721600,660.43999483,652.00000007,656.5,658.67999999,142425.82441149,217.7984541,653.9340465
3151,1469736000,658.68,653.26400533,655.73300001,658.07683746,20103.7539633,30.62787232,656.38754639
3152,1469750400,659.3837,653.65,658.1,659.3837,19679.08910078,29.90644121,658.02176068
3153,1469764800,659.52299481,653.56999481,659.38371,657.02001519,4744.38560589,7.22274663,656.86723471
3154,1469779200,658.99999772,653.60000519,657.60199481,655.0170052,19576.59322283,29.75874912,657.84328312
3155,1469793600,660.80000999,654.56000519,658.0,658.01,24238.96601109,36.78407467,658.95271876
3156,1469808000,658.99999998,655.0,655.8200152,658.0,6544.3601884,9.96779968,656.55013127
3157,1469822400,661.94,656.5,658.8,657.99001516,24043.97293915,36.41802607,660.22175097
3158,1469836800,661.21999466,655.8084,661.21999466,655.98101001,1938.36369583,2.94430116,658.34423535
3159,1469851200,660.99999157,655.0,655.98101001,655.01000519,12554.53781244,19.08458328,657.83662279
3160,1469865600,658.9,654.01700003,655.01001519,655.81000519,6049.34141239,9.22999817,655.40006628
3161,1469880000,661.06799999,653.0,658.88999481,661.05000519,25753.41812134,39.22096356,656.62379971
3162,1469894400,661.06499999,652.001,661.0,654.3,27258.92934436,41.52661355,656.42071467
